"marka_kodu","tip_kodu","marka_adi","tip_adi","sifir_fiyat_id","eslestirme_yontem","eslestirme_skor","sf_marka_adi","sf_model_adi","sf_versiyon","sf_yakit","sf_vites","sf_guc","sf_liste_fiyati","sf_kampanya_fiyati","sf_scrape_date","updated_at"
"600","8893","MOTORSIKLET","ARORA MM200-19E",,,,,,,,,,,,,"2026-06-17T19:01:45.395595+00:00"
"600","8895","MOTORSIKLET","ARORA POLO FARM",,,,,,,,,,,,,"2026-06-17T19:01:45.395595+00:00"
"600","8923","MOTORSIKLET","ARORA POLO PLUS",,,,,,,,,,,,,"2026-06-17T19:01:45.494273+00:00"
"600","8896","MOTORSIKLET","ARORA S1",,,,,,,,,,,,,"2026-06-17T19:01:45.395595+00:00"
"600","8926","MOTORSIKLET","ARORA SHARK 125",,,,,,,,,,,,,"2026-06-17T19:01:45.494273+00:00"
"600","7971","MOTORSIKLET","BAJAJ DOMINAR D 250",,,,,,,,,,,,,"2026-06-17T19:01:44.696163+00:00"
"600","7972","MOTORSIKLET","BAJAJ DOMINAR D 400 UG E5",,,,,,,,,,,,,"2026-06-17T19:01:44.696163+00:00"
"600","7974","MOTORSIKLET","BAJAJ PULSAR F 250",,,,,,,,,,,,,"2026-06-17T19:01:44.696163+00:00"
"600","7979","MOTORSIKLET","BAJAJ PULSAR N 125",,,,,,,,,,,,,"2026-06-17T19:01:44.696163+00:00"
"600","7976","MOTORSIKLET","BAJAJ PULSAR N 160",,,,,,,,,,,,,"2026-06-17T19:01:44.696163+00:00"
"600","7973","MOTORSIKLET","BAJAJ PULSAR N 250",,,,,,,,,,,,,"2026-06-17T19:01:44.696163+00:00"
"600","7969","MOTORSIKLET","BAJAJ PULSAR NS 125",,,,,,,,,,,,,"2026-06-17T19:01:44.594407+00:00"
"600","7978","MOTORSIKLET","BAJAJ PULSAR NS 125 CBS",,,,,,,,,,,,,"2026-06-17T19:01:44.696163+00:00"
"600","7975","MOTORSIKLET","BAJAJ PULSAR NS 200 UG",,,,,,,,,,,,,"2026-06-17T19:01:44.696163+00:00"
"600","7977","MOTORSIKLET","BAJAJ PULSAR NS 400 Z",,,,,,,,,,,,,"2026-06-17T19:01:44.696163+00:00"
"600","7963","MOTORSIKLET","BAJAJ PULSAR RS200",,,,,,,,,,,,,"2026-06-17T19:01:44.594407+00:00"
"600","6833","MOTORSIKLET","BALISTRON CRUISER TCR15.12 DYNAMIC",,,,,,,,,,,,,"2026-06-17T19:01:43.788733+00:00"
"600","6834","MOTORSIKLET","BALISTRON CRUISER TCR15.12 IMPRESSION",,,,,,,,,,,,,"2026-06-17T19:01:43.788733+00:00"
"600","6831","MOTORSIKLET","BALISTRON TS16.12 EXCITER",,,,,,,,,,,,,"2026-06-17T19:01:43.788733+00:00"
"600","6832","MOTORSIKLET","BALISTRON TS16.12 PREMIUM",,,,,,,,,,,,,"2026-06-17T19:01:43.788733+00:00"
"600","4395","MOTORSIKLET","BENDA CHINCHILLA",,,,,,,,,,,,,"2026-06-17T19:01:42.588035+00:00"
"600","4393","MOTORSIKLET","BENDA ROCK",,,,,,,,,,,,,"2026-06-17T19:01:42.588035+00:00"
"600","8915","MOTORSIKLET","BETA 250 RACE",,,,,,,,,,,,,"2026-06-17T19:01:45.494273+00:00"
"600","8914","MOTORSIKLET","BETA 250 X-PRO",,,,,,,,,,,,,"2026-06-17T19:01:45.494273+00:00"
"600","8901","MOTORSIKLET","BETA RR 4T 350",,,,,,,,,,,,,"2026-06-17T19:01:45.395595+00:00"
"600","8902","MOTORSIKLET","BETA RR 4T 430",,,,,,,,,,,,,"2026-06-17T19:01:45.494273+00:00"
"600","8903","MOTORSIKLET","BETA RR 4T 480",,,,,,,,,,,,,"2026-06-17T19:01:45.494273+00:00"
"600","8909","MOTORSIKLET","BETA XTRAINER 2T 250",,,,,,,,,,,,,"2026-06-17T19:01:45.494273+00:00"
"600","1139","MOTORSIKLET","BMW C 400 GT",,,,,,,,,,,,,"2026-06-17T19:01:40.191819+00:00"
"600","1138","MOTORSIKLET","BMW C 400 X",,,,,,,,,,,,,"2026-06-17T19:01:40.191819+00:00"
"600","1166","MOTORSIKLET","BMW CE 04",,,,,,,,,,,,,"2026-06-17T19:01:40.291979+00:00"
"600","1183","MOTORSIKLET","BMW F 450 GS",,,,,,,,,,,,,"2026-06-17T19:01:40.390416+00:00"
"600","1102","MOTORSIKLET","BMW F 800 GS",,,,,,,,,,,,,"2026-06-17T19:01:40.191819+00:00"
"600","1172","MOTORSIKLET","BMW F 900 GS",,,,,,,,,,,,,"2026-06-17T19:01:40.291979+00:00"
"600","1173","MOTORSIKLET","BMW F 900 GS ADVENTURE",,,,,,,,,,,,,"2026-06-17T19:01:40.291979+00:00"
"600","1152","MOTORSIKLET","BMW F 900 R",,,,,,,,,,,,,"2026-06-17T19:01:40.191819+00:00"
"600","1153","MOTORSIKLET","BMW F 900 XR",,,,,,,,,,,,,"2026-06-17T19:01:40.191819+00:00"
"600","1137","MOTORSIKLET","BMW K 1600 BAGGER",,,,,,,,,,,,,"2026-06-17T19:01:40.191819+00:00"
"600","1165","MOTORSIKLET","BMW K 1600 GRAND AMERICA",,,,,,,,,,,,,"2026-06-17T19:01:40.291979+00:00"
"600","1111","MOTORSIKLET","BMW K 1600 GT",,,,,,,,,,,,,"2026-06-17T19:01:40.191819+00:00"
"600","1101","MOTORSIKLET","BMW K 1600 GTL",,,,,,,,,,,,,"2026-06-17T19:01:40.191819+00:00"
"600","1168","MOTORSIKLET","BMW M 1000 R",,,,,,,,,,,,,"2026-06-17T19:01:40.291979+00:00"
"600","1156","MOTORSIKLET","BMW M 1000 RR",,,,,,,,,,,,,"2026-06-17T19:01:40.291979+00:00"
"600","1177","MOTORSIKLET","BMW M 1000 XR",,,,,,,,,,,,,"2026-06-17T19:01:40.390416+00:00"
"600","1174","MOTORSIKLET","BMW R 12",,,,,,,,,,,,,"2026-06-17T19:01:40.291979+00:00"
"600","1179","MOTORSIKLET","BMW R 12 G/S",,,,,,,,,,,,,"2026-06-17T19:01:40.390416+00:00"
"600","1175","MOTORSIKLET","BMW R 12 NINE T",,,,,,,,,,,,,"2026-06-17T19:01:40.390416+00:00"
"600","1170","MOTORSIKLET","BMW R 1300 GS",,,,,,,,,,,,,"2026-06-17T19:01:40.291979+00:00"
"600","1178","MOTORSIKLET","BMW R 1300 GS ADVENTURE",,,,,,,,,,,,,"2026-06-17T19:01:40.390416+00:00"
"600","1181","MOTORSIKLET","BMW R 1300 R",,,,,,,,,,,,,"2026-06-17T19:01:40.390416+00:00"
"600","1182","MOTORSIKLET","BMW R 1300 RS",,,,,,,,,,,,,"2026-06-17T19:01:40.390416+00:00"
"600","1180","MOTORSIKLET","BMW R 1300 RT",,,,,,,,,,,,,"2026-06-17T19:01:40.390416+00:00"
"600","1169","MOTORSIKLET","BMW R 18",,,,,,,,,,,,,"2026-06-17T19:01:40.291979+00:00"
"600","1176","MOTORSIKLET","BMW R 18 ROCTANE",,,,,,,,,,,,,"2026-06-17T19:01:40.390416+00:00"
"600","1121","MOTORSIKLET","BMW S 1000 R",,,,,,,,,,,,,"2026-06-17T19:01:40.191819+00:00"
"600","1161","MOTORSIKLET","BMW S 1000 RR M SPORT",,,,,,,,,,,,,"2026-06-17T19:01:40.291979+00:00"
"600","1126","MOTORSIKLET","BMW S 1000 XR",,,,,,,,,,,,,"2026-06-17T19:01:40.191819+00:00"
"600","3710","MOTORSIKLET","CFMOTO 150 NK TOURING",,,,,,,,,,,,,"2026-06-17T19:01:41.79059+00:00"
"600","3723","MOTORSIKLET","CFMOTO 250 CLX",,,,,,,,,,,,,"2026-06-17T19:01:41.79059+00:00"
"600","3721","MOTORSIKLET","CFMOTO 250 NK",,,,,,,,,,,,,"2026-06-17T19:01:41.79059+00:00"
"600","3722","MOTORSIKLET","CFMOTO 250 SR",,,,,,,,,,,,,"2026-06-17T19:01:41.79059+00:00"
"600","3737","MOTORSIKLET","CFMOTO 300SR",,,,,,,,,,,,,"2026-06-17T19:01:41.989363+00:00"
"600","3712","MOTORSIKLET","CFMOTO 400 NK",,,,,,,,,,,,,"2026-06-17T19:01:41.79059+00:00"
"600","3733","MOTORSIKLET","CFMOTO 450 MT",,,,,,,,,,,,,"2026-06-17T19:01:41.89523+00:00"
"600","3731","MOTORSIKLET","CFMOTO 450 NK",,,,,,,,,,,,,"2026-06-17T19:01:41.89523+00:00"
"600","3730","MOTORSIKLET","CFMOTO 450 SR",,,,,,,,,,,,,"2026-06-17T19:01:41.89523+00:00"
"600","3732","MOTORSIKLET","CFMOTO 450CL-C",,,,,,,,,,,,,"2026-06-17T19:01:41.89523+00:00"
"600","3729","MOTORSIKLET","CFMOTO 650 MT",,,,,,,,,,,,,"2026-06-17T19:01:41.89523+00:00"
"600","3728","MOTORSIKLET","CFMOTO 650 NK",,,,,,,,,,,,,"2026-06-17T19:01:41.89523+00:00"
"600","3738","MOTORSIKLET","CFMOTO 675SR-R",,,,,,,,,,,,,"2026-06-17T19:01:41.989363+00:00"
"600","3736","MOTORSIKLET","CFMOTO 700 CL-X ADV",,,,,,,,,,,,,"2026-06-17T19:01:41.989363+00:00"
"600","3735","MOTORSIKLET","CFMOTO 700 CL-X SPORT",,,,,,,,,,,,,"2026-06-17T19:01:41.89523+00:00"
"600","3724","MOTORSIKLET","CFMOTO 700 CLX HERITAGE",,,,,,,,,,,,,"2026-06-17T19:01:41.79059+00:00"
"600","3734","MOTORSIKLET","CFMOTO 700 MT",,,,,,,,,,,,,"2026-06-17T19:01:41.89523+00:00"
"600","3739","MOTORSIKLET","CFMOTO DUAL 250",,,,,,,,,,,,,"2026-06-17T19:01:41.989363+00:00"
"600","3714","MOTORSIKLET","CFMOTO TOURING 650 MT E4 ABS",,,,,,,,,,,,,"2026-06-17T19:01:41.79059+00:00"
"600","3713","MOTORSIKLET","CFMOTO TOURING 650 NK E4 ABS",,,,,,,,,,,,,"2026-06-17T19:01:41.79059+00:00"
"600","3725","MOTORSIKLET","CFMOTO TOURING 700 CL X SPORT",,,,,,,,,,,,,"2026-06-17T19:01:41.79059+00:00"
"600","3726","MOTORSIKLET","CFMOTO TOURING 800 MT",,,,,,,,,,,,,"2026-06-17T19:01:41.89523+00:00"
"600","3727","MOTORSIKLET","CFMOTO TOURING 800 MT SPORT",,,,,,,,,,,,,"2026-06-17T19:01:41.89523+00:00"
"600","4753","MOTORSIKLET","CITROEN AMI BUGGY",,,,,,,,,,,,,"2026-06-17T19:01:42.893545+00:00"
"600","4751","MOTORSIKLET","CITROEN AMI ONE ELECTRIC",,,,,,,,,,,,,"2026-06-17T19:01:42.893545+00:00"
"600","7716","MOTORSIKLET","CSN MOTOR ARREBOL 125",,,,,,,,,,,,,"2026-06-17T19:01:44.497533+00:00"
"600","7721","MOTORSIKLET","CSN MOTOR BEAUTY 125",,,,,,,,,,,,,"2026-06-17T19:01:44.497533+00:00"
"600","7722","MOTORSIKLET","CSN MOTOR BLAZE 125",,,,,,,,,,,,,"2026-06-17T19:01:44.497533+00:00"
"600","7719","MOTORSIKLET","CSN MOTOR DAKAR 150",,,,,,,,,,,,,"2026-06-17T19:01:44.497533+00:00"
"600","7720","MOTORSIKLET","CSN MOTOR ELEGANCE 125",,,,,,,,,,,,,"2026-06-17T19:01:44.497533+00:00"
"600","1679","MOTORSIKLET","DUCATI DESERT X",,,,,,,,,,,,,"2026-06-17T19:01:40.899251+00:00"
"600","1692","MOTORSIKLET","DUCATI DIAVEL V4",,,,,,,,,,,,,"2026-06-17T19:01:40.899251+00:00"
"600","1550","MOTORSIKLET","DUCATI HYPERMOTARD 698 RVE",,,,,,,,,,,,,"2026-06-17T19:01:40.795666+00:00"
"600","1677","MOTORSIKLET","DUCATI MULTISTRADA V2",,,,,,,,,,,,,"2026-06-17T19:01:40.899251+00:00"
"600","1678","MOTORSIKLET","DUCATI MULTISTRADA V2 S",,,,,,,,,,,,,"2026-06-17T19:01:40.899251+00:00"
"600","1691","MOTORSIKLET","DUCATI MULTISTRADA V4 PIKES PEAK",,,,,,,,,,,,,"2026-06-17T19:01:40.899251+00:00"
"600","1694","MOTORSIKLET","DUCATI MULTISTRADA V4 RALLY",,,,,,,,,,,,,"2026-06-17T19:01:40.997407+00:00"
"600","1699","MOTORSIKLET","DUCATI MULTISTRADA V4 RS",,,,,,,,,,,,,"2026-06-17T19:01:40.997407+00:00"
"600","1644","MOTORSIKLET","DUCATI MULTISTRADA V4 S",,,,,,,,,,,,,"2026-06-17T19:01:40.899251+00:00"
"600","1637","MOTORSIKLET","DUCATI PANIGALE V2",,,,,,,,,,,,,"2026-06-17T19:01:40.899251+00:00"
"600","1623","MOTORSIKLET","DUCATI PANIGALE V4",,,,,,,,,,,,,"2026-06-17T19:01:40.795666+00:00"
"600","1547","MOTORSIKLET","DUCATI PANIGALE V4 LAMBORGHINI",,,,,,,,,,,,,"2026-06-17T19:01:40.795666+00:00"
"600","1627","MOTORSIKLET","DUCATI PANIGALE V4 R",,,,,,,,,,,,,"2026-06-17T19:01:40.795666+00:00"
"600","1624","MOTORSIKLET","DUCATI PANIGALE V4 S",,,,,,,,,,,,,"2026-06-17T19:01:40.795666+00:00"
"600","1548","MOTORSIKLET","DUCATI PANIGALE V4 S CORSE",,,,,,,,,,,,,"2026-06-17T19:01:40.795666+00:00"
"600","1581","MOTORSIKLET","DUCATI SCRAMBLER FULL THROTTLE",,,,,,,,,,,,,"2026-06-17T19:01:40.795666+00:00"
"600","1580","MOTORSIKLET","DUCATI SCRAMBLER ICON",,,,,,,,,,,,,"2026-06-17T19:01:40.795666+00:00"
"600","1641","MOTORSIKLET","DUCATI SCRAMBLER NIGHTSHIFT",,,,,,,,,,,,,"2026-06-17T19:01:40.899251+00:00"
"600","1687","MOTORSIKLET","DUCATI STREETFIGHTER V2",,,,,,,,,,,,,"2026-06-17T19:01:40.899251+00:00"
"600","1633","MOTORSIKLET","DUCATI STREETFIGHTER V4",,,,,,,,,,,,,"2026-06-17T19:01:40.795666+00:00"
"600","1634","MOTORSIKLET","DUCATI STREETFIGHTER V4 S",,,,,,,,,,,,,"2026-06-17T19:01:40.795666+00:00"
"600","1676","MOTORSIKLET","DUCATI X DIAVEL DARK",,,,,,,,,,,,,"2026-06-17T19:01:40.899251+00:00"
"600","3310","MOTORSIKLET","E-MON RITUAL",,,,,,,,,,,,,"2026-06-17T19:01:41.695358+00:00"
"600","5813","MOTORSIKLET","FALCON ATTACK 100",,,,,,,,,,,,,"2026-06-17T19:01:43.295895+00:00"
"600","5826","MOTORSIKLET","FALCON CMAX 155",,,,,,,,,,,,,"2026-06-17T19:01:43.295895+00:00"
"600","5823","MOTORSIKLET","FALCON FR177",,,,,,,,,,,,,"2026-06-17T19:01:43.295895+00:00"
"600","5824","MOTORSIKLET","FALCON FR250",,,,,,,,,,,,,"2026-06-17T19:01:43.295895+00:00"
"600","5839","MOTORSIKLET","FALCON FREEDOM FF277",,,,,,,,,,,,,"2026-06-17T19:01:43.395315+00:00"
"600","5827","MOTORSIKLET","FALCON GUPPI 110",,,,,,,,,,,,,"2026-06-17T19:01:43.295895+00:00"
"600","5835","MOTORSIKLET","FALCON MARTINI 125",,,,,,,,,,,,,"2026-06-17T19:01:43.395315+00:00"
"600","5838","MOTORSIKLET","FALCON MAX125i",,,,,,,,,,,,,"2026-06-17T19:01:43.395315+00:00"
"600","5830","MOTORSIKLET","FALCON MEXICO 125",,,,,,,,,,,,,"2026-06-17T19:01:43.395315+00:00"
"600","5808","MOTORSIKLET","FALCON MEXICO 150",,,,,,,,,,,,,"2026-06-17T19:01:43.295895+00:00"
"600","5831","MOTORSIKLET","FALCON MOCCO 125",,,,,,,,,,,,,"2026-06-17T19:01:43.395315+00:00"
"600","5825","MOTORSIKLET","FALCON N288",,,,,,,,,,,,,"2026-06-17T19:01:43.295895+00:00"
"600","5836","MOTORSIKLET","FALCON NEW COMFORT 177",,,,,,,,,,,,,"2026-06-17T19:01:43.395315+00:00"
"600","5833","MOTORSIKLET","FALCON SALVADOR 188",,,,,,,,,,,,,"2026-06-17T19:01:43.395315+00:00"
"600","5829","MOTORSIKLET","FALCON TREX 188",,,,,,,,,,,,,"2026-06-17T19:01:43.295895+00:00"
"600","4774","MOTORSIKLET","FANTIC CABALLERO 500 ANNIVERSARY",,,,,,,,,,,,,"2026-06-17T19:01:42.893545+00:00"
"600","4773","MOTORSIKLET","FANTIC CABALLERO 500 DELUXE",,,,,,,,,,,,,"2026-06-17T19:01:42.893545+00:00"
"600","4776","MOTORSIKLET","FANTIC CABALLERO 500 EXPLORER",,,,,,,,,,,,,"2026-06-17T19:01:42.988467+00:00"
"600","4775","MOTORSIKLET","FANTIC CABALLERO 500 RALLY",,,,,,,,,,,,,"2026-06-17T19:01:42.893545+00:00"
"600","4779","MOTORSIKLET","FANTIC CABALLERO 500 SCRAMBLER",,,,,,,,,,,,,"2026-06-17T19:01:42.988467+00:00"
"600","4771","MOTORSIKLET","FANTIC XE 125 ENDURO 2T",,,,,,,,,,,,,"2026-06-17T19:01:42.893545+00:00"
"600","4777","MOTORSIKLET","FANTIC XEF 250 4T",,,,,,,,,,,,,"2026-06-17T19:01:42.988467+00:00"
"600","4778","MOTORSIKLET","FANTIC XEF 450 4T",,,,,,,,,,,,,"2026-06-17T19:01:42.988467+00:00"
"600","7830","MOTORSIKLET","FIAT TOPOLINO",,,,,,,,,,,,,"2026-06-17T19:01:44.594407+00:00"
"600","7831","MOTORSIKLET","FIAT TOPOLINO PLUS",,,,,,,,,,,,,"2026-06-17T19:01:44.594407+00:00"
"600","8219","MOTORSIKLET","GASGAS EC 300",,,,,,,,,,,,,"2026-06-17T19:01:44.791191+00:00"
"600","8220","MOTORSIKLET","GASGAS EC 350 F",,,,,,,,,,,,,"2026-06-17T19:01:44.791191+00:00"
"600","8224","MOTORSIKLET","GASGAS EC 500 F",,,,,,,,,,,,,"2026-06-17T19:01:44.791191+00:00"
"600","8223","MOTORSIKLET","GASGAS ES 700",,,,,,,,,,,,,"2026-06-17T19:01:44.791191+00:00"
"600","8200","MOTORSIKLET","GASGAS SM 700",,,,,,,,,,,,,"2026-06-17T19:01:44.696163+00:00"
"600","4681","MOTORSIKLET","GREEN CAR LVTONG S2.DCH (L7e-CP)",,,,,,,,,,,,,"2026-06-17T19:01:42.893545+00:00"
"600","4680","MOTORSIKLET","GREEN CAR LVTONG S4.DC (L7e-CP)",,,,,,,,,,,,,"2026-06-17T19:01:42.893545+00:00"
"600","1246","MOTORSIKLET","HARLEY DAVIDSON BREAKOUT",,,,,,,,,,,,,"2026-06-17T19:01:40.492984+00:00"
"600","1287","MOTORSIKLET","HARLEY DAVIDSON CVO ROAD GLIDE ST",,,,,,,,,,,,,"2026-06-17T19:01:40.601011+00:00"
"600","1220","MOTORSIKLET","HARLEY DAVIDSON CVO STREET GLIDE",,,,,,,,,,,,,"2026-06-17T19:01:40.390416+00:00"
"600","1239","MOTORSIKLET","HARLEY DAVIDSON FAT BOY",,,,,,,,,,,,,"2026-06-17T19:01:40.492984+00:00"
"600","1242","MOTORSIKLET","HARLEY DAVIDSON HERITAGE CLASSIC",,,,,,,,,,,,,"2026-06-17T19:01:40.492984+00:00"
"600","1266","MOTORSIKLET","HARLEY DAVIDSON LOW RIDER S",,,,,,,,,,,,,"2026-06-17T19:01:40.492984+00:00"
"600","1276","MOTORSIKLET","HARLEY DAVIDSON LOW RIDER ST",,,,,,,,,,,,,"2026-06-17T19:01:40.601011+00:00"
"600","1291","MOTORSIKLET","HARLEY DAVIDSON NIGHTSTER SPECIAL",,,,,,,,,,,,,"2026-06-17T19:01:40.601011+00:00"
"600","1274","MOTORSIKLET","HARLEY DAVIDSON PAN AMERICA 1250 SPECIAL",,,,,,,,,,,,,"2026-06-17T19:01:40.492984+00:00"
"600","1290","MOTORSIKLET","HARLEY DAVIDSON PAN AMERICA 1250 ST",,,,,,,,,,,,,"2026-06-17T19:01:40.601011+00:00"
"600","1263","MOTORSIKLET","HARLEY DAVIDSON ROAD GLIDE",,,,,,,,,,,,,"2026-06-17T19:01:40.492984+00:00"
"600","1269","MOTORSIKLET","HARLEY DAVIDSON ROAD GLIDE LIMITED",,,,,,,,,,,,,"2026-06-17T19:01:40.492984+00:00"
"600","1275","MOTORSIKLET","HARLEY DAVIDSON SPORTSTER S",,,,,,,,,,,,,"2026-06-17T19:01:40.492984+00:00"
"600","1228","MOTORSIKLET","HARLEY DAVIDSON STREET BOB",,,,,,,,,,,,,"2026-06-17T19:01:40.492984+00:00"
"600","1251","MOTORSIKLET","HARLEY DAVIDSON STREET GLIDE",,,,,,,,,,,,,"2026-06-17T19:01:40.492984+00:00"
"600","1292","MOTORSIKLET","HARLEY DAVIDSON STREET GLIDE LIMITED",,,,,,,,,,,,,"2026-06-17T19:01:40.601011+00:00"
"600","1485","MOTORSIKLET","HONDA ADV350",,,,,,,,,,,,,"2026-06-17T19:01:40.700705+00:00"
"600","1468","MOTORSIKLET","HONDA CB650R",,,,,,,,,,,,,"2026-06-17T19:01:40.700705+00:00"
"600","1493","MOTORSIKLET","HONDA CBR 650 R",,,,,,,,,,,,,"2026-06-17T19:01:40.700705+00:00"
"600","1488","MOTORSIKLET","HONDA CL 250",,,,,,,,,,,,,"2026-06-17T19:01:40.700705+00:00"
"600","1471","MOTORSIKLET","HONDA CRF 1100L AFRICA TWIN DCT",,,,,,,,,,,,,"2026-06-17T19:01:40.700705+00:00"
"600","1477","MOTORSIKLET","HONDA FORZA 750",,,,,,,,,,,,,"2026-06-17T19:01:40.700705+00:00"
"600","1455","MOTORSIKLET","HONDA GL 1800 GOLD WING  BAGGER DCT",,,,,,,,,,,,,"2026-06-17T19:01:40.601011+00:00"
"600","1453","MOTORSIKLET","HONDA GL 1800 GOLD WING DCT",,,,,,,,,,,,,"2026-06-17T19:01:40.601011+00:00"
"600","1425","MOTORSIKLET","HONDA NC 750 X",,,,,,,,,,,,,"2026-06-17T19:01:40.601011+00:00"
"600","1463","MOTORSIKLET","HONDA NSS250A FORZA 250",,,,,,,,,,,,,"2026-06-17T19:01:40.700705+00:00"
"600","1482","MOTORSIKLET","HONDA NT 1100 DCT",,,,,,,,,,,,,"2026-06-17T19:01:40.700705+00:00"
"600","1408","MOTORSIKLET","HONDA PCX 125",,,,,,,,,,,,,"2026-06-17T19:01:40.601011+00:00"
"600","1494","MOTORSIKLET","HONDA PCX 125 DLX",,,,,,,,,,,,,"2026-06-17T19:01:40.700705+00:00"
"600","1490","MOTORSIKLET","HONDA SH125i",,,,,,,,,,,,,"2026-06-17T19:01:40.700705+00:00"
"600","1461","MOTORSIKLET","HONDA X-ADV",,,,,,,,,,,,,"2026-06-17T19:01:40.601011+00:00"
"600","8616","MOTORSIKLET","HUSQAVARNA TC 50",,,,,,,,,,,,,"2026-06-17T19:01:45.20085+00:00"
"600","8615","MOTORSIKLET","HUSQVARNA 701 ENDURO",,,,,,,,,,,,,"2026-06-17T19:01:45.20085+00:00"
"600","8614","MOTORSIKLET","HUSQVARNA 701 SUPERMOTO",,,,,,,,,,,,,"2026-06-17T19:01:45.20085+00:00"
"600","8630","MOTORSIKLET","HUSQVARNA 901 NORDEN",,,,,,,,,,,,,"2026-06-17T19:01:45.299186+00:00"
"600","8632","MOTORSIKLET","HUSQVARNA 901 NORDEN EXPEDITION",,,,,,,,,,,,,"2026-06-17T19:01:45.299186+00:00"
"600","8609","MOTORSIKLET","HUSQVARNA FC 250",,,,,,,,,,,,,"2026-06-17T19:01:45.20085+00:00"
"600","8611","MOTORSIKLET","HUSQVARNA FC 450",,,,,,,,,,,,,"2026-06-17T19:01:45.20085+00:00"
"600","8603","MOTORSIKLET","HUSQVARNA FE 250",,,,,,,,,,,,,"2026-06-17T19:01:45.097237+00:00"
"600","8604","MOTORSIKLET","HUSQVARNA FE 350",,,,,,,,,,,,,"2026-06-17T19:01:45.20085+00:00"
"600","8634","MOTORSIKLET","HUSQVARNA FE 350 PRO",,,,,,,,,,,,,"2026-06-17T19:01:45.299186+00:00"
"600","8605","MOTORSIKLET","HUSQVARNA FE 450",,,,,,,,,,,,,"2026-06-17T19:01:45.20085+00:00"
"600","8606","MOTORSIKLET","HUSQVARNA FE 501",,,,,,,,,,,,,"2026-06-17T19:01:45.20085+00:00"
"600","8635","MOTORSIKLET","HUSQVARNA SVARTPILEN 801",,,,,,,,,,,,,"2026-06-17T19:01:45.299186+00:00"
"600","8608","MOTORSIKLET","HUSQVARNA TC 125",,,,,,,,,,,,,"2026-06-17T19:01:45.20085+00:00"
"600","8617","MOTORSIKLET","HUSQVARNA TC 65",,,,,,,,,,,,,"2026-06-17T19:01:45.299186+00:00"
"600","8607","MOTORSIKLET","HUSQVARNA TC 85",,,,,,,,,,,,,"2026-06-17T19:01:45.20085+00:00"
"600","8622","MOTORSIKLET","HUSQVARNA TE 250i",,,,,,,,,,,,,"2026-06-17T19:01:45.299186+00:00"
"600","8623","MOTORSIKLET","HUSQVARNA TE 300i",,,,,,,,,,,,,"2026-06-17T19:01:45.299186+00:00"
"600","8633","MOTORSIKLET","HUSQVARNA TE 300i PRO",,,,,,,,,,,,,"2026-06-17T19:01:45.299186+00:00"
"600","8637","MOTORSIKLET","HUSQVARNA VITPILEN 801",,,,,,,,,,,,,"2026-06-17T19:01:45.299186+00:00"
"600","8355","MOTORSIKLET","INDIAN CHALLENGER LIMITED",,,,,,,,,,,,,"2026-06-17T19:01:44.894308+00:00"
"600","8352","MOTORSIKLET","INDIAN CHEFTAIN LIMITED",,,,,,,,,,,,,"2026-06-17T19:01:44.894308+00:00"
"600","8353","MOTORSIKLET","INDIAN CHIEF BOBBER DARK HORSE",,,,,,,,,,,,,"2026-06-17T19:01:44.894308+00:00"
"600","8341","MOTORSIKLET","INDIAN CHIEF VINTAGE",,,,,,,,,,,,,"2026-06-17T19:01:44.894308+00:00"
"600","8361","MOTORSIKLET","INDIAN CHIEFTAIN DARK HORSE",,,,,,,,,,,,,"2026-06-17T19:01:44.994196+00:00"
"600","8342","MOTORSIKLET","INDIAN CHIEFTAN",,,,,,,,,,,,,"2026-06-17T19:01:44.894308+00:00"
"600","8369","MOTORSIKLET","INDIAN PURSUIT DARK HORSE",,,,,,,,,,,,,"2026-06-17T19:01:44.994196+00:00"
"600","8357","MOTORSIKLET","INDIAN PURSUIT LIMITED PREMIUM",,,,,,,,,,,,,"2026-06-17T19:01:44.994196+00:00"
"600","8344","MOTORSIKLET","INDIAN ROADMASTER",,,,,,,,,,,,,"2026-06-17T19:01:44.894308+00:00"
"600","8363","MOTORSIKLET","INDIAN ROADMASTER BM",,,,,,,,,,,,,"2026-06-17T19:01:44.994196+00:00"
"600","8368","MOTORSIKLET","INDIAN ROADMASTER LIMITED",,,,,,,,,,,,,"2026-06-17T19:01:44.994196+00:00"
"600","8392","MOTORSIKLET","INDIAN SCOUT 101",,,,,,,,,,,,,"2026-06-17T19:01:44.994196+00:00"
"600","8348","MOTORSIKLET","INDIAN SCOUT BOBBER",,,,,,,,,,,,,"2026-06-17T19:01:44.894308+00:00"
"600","8335","MOTORSIKLET","INDIAN SCOUT CLASSIC",,,,,,,,,,,,,"2026-06-17T19:01:44.894308+00:00"
"600","8336","MOTORSIKLET","INDIAN SCOUT SIXTY BOBBER",,,,,,,,,,,,,"2026-06-17T19:01:44.894308+00:00"
"600","8337","MOTORSIKLET","INDIAN SCOUT SIXTY CLASSIC",,,,,,,,,,,,,"2026-06-17T19:01:44.894308+00:00"
"600","8391","MOTORSIKLET","INDIAN SCOUT SIXTY SPORT",,,,,,,,,,,,,"2026-06-17T19:01:44.994196+00:00"
"600","8393","MOTORSIKLET","INDIAN SCOUT SPORT",,,,,,,,,,,,,"2026-06-17T19:01:44.994196+00:00"
