"sifir_id","marka_adi","model_adi","versiyon","yakit","vites","guc_hp","liste_fiyati","kampanya_fiyati","tsb_tip_kodu","tsb_tip_adi","eslestirme","skor"
"1062","Skoda","Octavia","Premium  1.5 TSI mHEV 150 PS DSG","Mild Hibrit","Otomatik","150","3094900","2565100","1326","OCTAVIA PREMIUM 1.5 TSI MHEV 150 DSG FL","fiyat_exact","100"
"1058","Skoda","Octavia","Sportline  1.5 TSI mHEV 150 PS DSG","Benzin","Otomatik","150","3394900","0","1292","KAROQ FL 1.5 TSI ACT 150 DSG SPORTLINE","hp_model","95"
"1057","Skoda","Octavia","Prestige  1.5 TSI mHEV 150 PS DSG","Benzin","Otomatik","150","3394900","0","1291","KAROQ FL 1.5 TSI ACT 150 DSG PRESTIGE","hp_model","95"
"1059","Skoda","Octavia","Combi Sportline  1.5 TSI mHEV 150 PS DSG","Benzin","Otomatik","150","3494900","0","1330","OCTAVIA COMBI SPORTLINE 1.5 TSI MHEV150DSGFL","fiyat_exact","100"
"1060","Skoda","Octavia","RS 2.0 TSI 265 PS DSG","Benzin","Otomatik","265","5554900","0","1329","OCTAVIA RS 2.0 TSI 265 DSG FL","fiyat_exact","100"
"1061","Skoda","Octavia","Combi RS   2.0 TSI 265 PS DSG","Benzin","Otomatik","265","5654900","0","1331","OCTAVIA COMBI RS 2.0 TSI 265 DSG FL","fiyat_exact","100"
"1075","Skoda","Scala","Elite 1.0 TSI 115 PS DSG","Benzin","Otomatik","115","1979900","0","1304","SCALA 1.0 TSI 115 DSG ELITE FL","fiyat_exact","100"
"1076","Skoda","Scala","Premium 1.0 TSI 115 PS DSG","Benzin","Otomatik","115","2219900","0","1305","SCALA 1.0 TSI 115 DSG PREMIUM FL","fiyat_exact","100"
"1077","Skoda","Scala","Premium 1.5 TSI ACT 150 PS DSG","Benzin","Otomatik","150","2349900","0","1248","SCALA PREMIUM 1.5 TSI ACT 150 DSG","fiyat_exact","100"
"1078","Skoda","Scala","Monte Carlo Monte Carlo 1.5 TSI ACT 150 PS DSG","Benzin","Otomatik","150","2659900","2273800","1303","SCALA 1.5 TSI 150 ACT DSG MONTE CARLO FL","fiyat_exact","100"
"1046","Skoda","Superb","PREMIUM 1.5 TSI mHEV 150 PS DSG","Benzin","Otomatik","150","3774900","0","1315","SUPERB 1.5 TSI MHEV 150 DSG PREMIUM FL","fiyat_exact","100"
"1053","Skoda","Superb","Sportline 1.5 TSI mHEV 150 PS DSG","Benzin","Otomatik","150","4539900","3757000","1292","KAROQ FL 1.5 TSI ACT 150 DSG SPORTLINE","hp_model","95"
"1054","Skoda","Superb","PRESTIGE 1.5 TSI mHEV 150 PS DSG","Benzin","Otomatik","150","4539900","3996300","1291","KAROQ FL 1.5 TSI ACT 150 DSG PRESTIGE","hp_model","95"
"1047","Skoda","Superb","PRESTIGE Combi 1.5 TSI ACT 150 PS DSG","Benzin","Otomatik","150","4659900","0","1319","SUPERB COMBI 1.5 TSI MHEV 150 DSG PRESTIGE FL","fiyat_exact","100"
"1055","Skoda","Superb","L&K CRYSTAL 1.5 TSI mHEV 150 PS DSG","Benzin","Otomatik","150","4989900","4499900","1316","SUPERB 1.5 TSI MHEV 150 DSG L&K CRYSTAL FL","fiyat_exact","100"
"1048","Skoda","Superb","L&K CRYSTAL Combi 1.5 TSI mHEV 150 PS DSG","Benzin","Otomatik","150","5109900","0","1320","SUPERB COMBI 1.5 TSI MHEV 150 DSG L&K CRY FL","fiyat_exact","100"
"1049","Skoda","Superb","L&K CRYSTAL 2.0 TDI 193 PS DSG 4x4","Dizel","Otomatik","190","6974900","0","1317","SUPERB 2.0 TDI 193 DSG 4X4 L&K CRYSTAL FL","fiyat_exact","100"
"1050","Skoda","Superb","L&K CRYSTAL 2.0 TSI 265 PS DSG 4x4","Benzin","Otomatik","280","7074900","0","1318","SUPERB 2.0 TSI 265 DSG 4X4 L&K CRYSTAL FL","fiyat_exact","100"
"1051","Skoda","Superb","L&K CRYSTAL Combi 2.0 TDI SCR 193 PS 4X4 DSG","Dizel","Otomatik","193","7094900","0","1334","SUPERB COMBI 2.0 TDI 193 4X4 L&K CRYSTAL FL","fiyat_exact","100"
"1052","Skoda","Superb","Combi L&K Crystal 2.0 TSI 265 PS DSG 4x4","Benzin","Otomatik","280","7194900","0","1335","SUPERB COMBI 2.0 TSI 265 4X4 L&K CRYSTAL FL","fiyat_exact","100"
"1082","Skywell","ET5 Long Range","Legend 85.96 kWh","Elektrik","Otomatik","150 kW","2175000","0",,,"no_tsb_brand","0"
"1091","Ssangyong","Actyon","KGM 4x4 1.5 Otomatik / Benzinli [Panoramik Cam Tavan (Sunroof)]","Benzin","Otomatik","163","3450000","0","1015","ACTYON 1.5 GDI TURBO 4X4 AT","hp_model","39"
"1084","Ssangyong","Korando","Platinum G1.5 Turbo 4X2 Otomatik","Benzin","Otomatik","163","2350000","2250000","1004","KORANDO 1.5T 4x2 AT PLATINUM","hp_model","39"
"1092","Ssangyong","MUSSO EV","Standart 2WD 1AT","Elektrik","Otomatik","150","2454874","0","1016","MUSSO EV 4X2 A/T","fiyat_exact","100"
"1088","Ssangyong","Musso Grand","Platinum Plus 2.2 Dizel 4x2 AT","Dizel","Otomatik","202","1905000","0",,,"no_match","28"
"1089","Ssangyong","Musso Grand","Standart D2.2 4x2 Otomatik","Dizel","Otomatik","202","2065000","0","1007","MUSSO GRAND D2.2 4x2 AT PLATINUM PLUS","fiyat_exact","100"
"1090","Ssangyong","Musso Grand","Platinum Plus 2.2 Dizel 4x4 AT","Dizel","Otomatik","202","2775077","0",,,"no_match","28"
"1087","Ssangyong","Tivoli","Deluxe 1.5 Turbo Benzinli 4x2 AT","Benzin","Otomatik","163","1999000","0","1010","TIVOLI 1.5 4x2 AT DELUXE","fiyat_exact","100"
"1085","Ssangyong","Torres","Deluxe(4x2) 1.5 GDI Turbo Benzinli","Benzin","Otomatik","163","2935000","0","1011","TORRES 1.5 GDI TURBO 4x2 AT","hp_model","47"
"1086","Ssangyong","Torres","Deluxe(4x4) 1.5 GDI Turbo Benzinli","Benzin","Otomatik","163","2950000","0","1011","TORRES 1.5 GDI TURBO 4x2 AT","hp_model","47"
"1083","Ssangyong","Torres EVX","Standart 4X2 Panoramik Cam Tavanlı Telematik Uzaktan Erişim","Elektrik","Otomatik","152","2474830","0","1001","TORRES EVX","fiyat_exact","100"
"1095","Subaru","Crosstrek","Xclusive 2.0i 100 kW(136 BG) AWD Lineartronic","Benzin","Otomatik","136","3589900","0",,,"no_match","23"
"1093","Subaru","Forester","Fun 2.0i e-BOXER","Mild Hibrit","Otomatik","150","4719900","0","1044","FORESTER 2.0i e-BOXER STYLE","hp_model","39"
"1094","Subaru","Forester","Style 2.0i e-BOXER","Mild Hibrit","Otomatik","150","4979900","4879900","1044","FORESTER 2.0i e-BOXER STYLE","hp_model","47"
"1107","Suzuki","S-Cross","GL Elegance 1.4 MHEV 6AT","Mild Hibrit","Otomatik","129","2209000","2079000","1060","S-CROSS 1.4 MHEV 129 6AT GL ELEGANCE","fiyat_exact","100"
"1108","Suzuki","S-Cross","GL Elegance 1.4 MHEV 4x4 6AT AllGrip","Mild Hibrit","Otomatik","129","2379000","2339000","1061","S-CROSS 1.4 MHEV 129 6AT ALLGRIP GL ELEGANCE","fiyat_exact","100"
"1109","Suzuki","S-Cross","GLX Premium 1.4 MHEV 6AT","Mild Hibrit","Otomatik","129","2385000","2349000","1062","S-CROSS 1.4 MHEV 129 6AT GLX PREMIUM","fiyat_exact","100"
"1110","Suzuki","S-Cross","GLX Premium 1.4 MHEV 4x4 6AT AllGrip","Mild Hibrit","Otomatik","129","2759000","2669000","1063","S-CROSS 1.4 MHEV 129 6AT ALLGRIP GLX PREMIUM","hp_model","36"
"1106","Suzuki","S-Cross","GLX Black Edition  1.4 MHEV 4x4 6AT AllGrip","Mild Hibrit","Otomatik","129","2759000","0","1072","S-CROSS 1.4 MHEV 109 6AT GLX BLACK EDT. 4x4","hp_model","36"
"1111","Suzuki","Swift Hibrit","Life  1.2 MHEV CVT (Tek Renk)","Mild Hibrit","Otomatik","83","2079000","0",,,"no_match","23"
"1112","Suzuki","Swift Hibrit","Life 1.2 MHEV CVT (Çift Renk)","Mild Hibrit","Otomatik","83","2109000","0",,,"no_match","23"
"1099","Suzuki","Vitara","GL Elegance 1.4 MHEV 6AT (Tek Renk)","Mild Hibrit","Otomatik","129","2069000","1999000","1055","VITARA MILD HYBRID 1.4 129 GL ELEGANCE 4x2 AT","fiyat_exact","100"
"1100","Suzuki","Vitara","GL Elegance 1.4 MHEV 6AT (Çift Renk)","Mild Hibrit","Otomatik","129","2119000","2049000",,,"no_match","20"
"1101","Suzuki","Vitara","GL Elegance 1.4 MHEV 6AT AllGrip  (Tek Renk)","Benzin","Otomatik","129","2299000","2199000",,,"no_match","28"
"1096","Suzuki","Vitara","GLX Premium 1.4 MHEV 6AT (Tek Renk)","Mild Hibrit","Otomatik","129","2299000","0",,,"no_match","20"
"1103","Suzuki","Vitara","GLX Premium 1.4 MHEV 6AT (Çift Renk)","Benzin","Otomatik","129","2349000","2279000",,,"no_match","20"
"1102","Suzuki","Vitara","GL Elegance 1.4 MHEV Allgrip 6AT (Çift Renk)","Mild Hibrit","Otomatik","129","2349000","2239000",,,"no_match","28"
"1097","Suzuki","Vitara","GLX Black Edition (Çift Renk)  1.4 MHEV 6AT","Mild Hibrit","Otomatik","129","2580000","0","1069","VITARA MHEV 1.4 109 6AT GLX BLACK EDT. 4x2","fiyat_exact","100"
"1104","Suzuki","Vitara","GLX Premium 1.4 MHEV 6AT AllGrip (Tek Renk)","Mild Hibrit","Otomatik","129","2599000","2529000","1058","VITARA MILD HYBRID 1.4 129 GLX PREMIUM 4x4 AT","fiyat_exact","100"
"1105","Suzuki","Vitara","GLX Premium  1.4 MHEV 6AT AllGrip (Çift Renk)","Mild Hibrit","Otomatik","129","2649000","2579000","1070","VITARA MHEV 1.4 109 6AT GLX BLACK EDT. 4x4","fiyat_exact","100"
"1098","Suzuki","Vitara","GLX Black Edition (Çift Renk) 1.4 MHEV Allgrip 6AT (Çift Renk)","Mild Hibrit","Otomatik","129","2649000","0","1070","VITARA MHEV 1.4 109 6AT GLX BLACK EDT. 4x4","fiyat_exact","100"
"1113","Tesla","Model Y","Standart Arkadan Çekiş","Elektrik","Otomatik",,"2474985","0","1030","MODEL Y STANDART","fiyat_exact","100"
"1114","Tesla","Model Y","Premium Long Range Arkadan Çekiş","Elektrik","Otomatik","0","3534000","0","1028","MODEL Y PREMIUM LONG RANGE RWD","fiyat_exact","100"
"1115","Tesla","Model Y","Premium Long Range Long Range Dört Çeker","Elektrik","Otomatik","0","4200000","0","1027","MODEL Y PREMIUM LONG RANGE AWD","fiyat_exact","100"
"1116","Tesla","Model Y","Performance Dört Çeker","Elektrik","Otomatik",,"4546500","0","1029","MODEL Y PERFORMANCE FL","fiyat_exact","100"
"1121","Togg","T10F","V1 RWD Standart Menzil","Elektrik","Otomatik","160","1884980","0","1006","T10F V1 RWD STANDART MENZIL 160KW","hp_model","55"
"1122","Togg","T10F","V1 RWD Uzun Menzil","Elektrik","Otomatik","160","2195600","0","1007","T10F V1 RWD UZUN MENZIL 160KW","hp_model","55"
"1123","Togg","T10F","V2 RWD Uzun Menzil","Elektrik","Otomatik","160","2370930","0","1008","T10F V2 RWD UZUN MENZIL 160KW","hp_model","55"
"1124","Togg","T10F","V2 4More Standart","Elektrik","Otomatik","320","3217857","0","1009","T10F V2 4MORE UZUN MENZIL 320KW","hp_model","39"
"1117","Togg","T10X","V1 RWD Standart  RWD Standart Menzil","Elektrik","Otomatik","160","1869048","0","1001","T10X V1 RWD STANDART MENZIL 160KW","hp_model","71"
"1118","Togg","T10X","V1 RWD Uzun Menzil","Elektrik","Otomatik","160","2179668","0","1005","T10X V1 RWD UZUN MENZIL 160KW","hp_model","55"
"1119","Togg","T10X","V2 RWD Uzun Menzil","Elektrik","Otomatik","160","2371000","0","1003","T10X V2 RWD UZUN MENZIL 160KW","hp_model","55"
"1120","Togg","T10X","V2 4More Obsidiyen","Elektrik","Otomatik","320","3218057","0","1010","T10X V2 4MORE OBSIDIYEN UZUN MENZIL 320KW","hp_model","47"
"1134","Toyota","C-HR","Flame 1.8 Hybrid e-CVT","Mild Hibrit","Otomatik","98","2542000","2325000","1399","C-HR 1.8 (140) HYBRID FLAME E-CVT","hp_model","55"
"1135","Toyota","C-HR","Passion 1.8 Hibrit e-CVT","Mild Hibrit","Otomatik","98","2930000","2566000","1383","C-HR 1.8 (140) HYBRID PASSION E-CVT","hp_model","47"
"1136","Toyota","C-HR","GR Sport 1.8 Hybrid e-CVT","Mild Hibrit","Otomatik","98","3365500","3055000","1415","C-HR 1.8 (140) HYBRID GR SPORT E-CVT","hp_model","63"
"1126","Toyota","Corolla","Vision Plus 1.5 Multidrive S","Benzin","Otomatik","125","2207000","1892000","1387","COROLLA 1.5 VISION PLUS MULTIDRIVE S FL","fiyat_exact","100"
"1127","Toyota","Corolla","Dream 1.5 Multidrive S","Benzin","Otomatik","125","2521000","2040000","1369","COROLLA 1.5 DREAM MULTIDRIVE S FL","fiyat_exact","100"
"1128","Toyota","Corolla","Dream X-Pack 1.5 Multidrive S","Benzin","Otomatik","125","2660000","2160000","1370","COROLLA 1.5 DREAM X-PACK MULTIDRIVE S FL","fiyat_exact","100"
"1125","Toyota","Corolla","Hybrid Dream 1.8 e-CVT","Mild Hibrit","Otomatik","98","2808000","0","1373","COROLLA HYBRID 1.8 DREAM E-CVT FL","fiyat_exact","100"
"1129","Toyota","Corolla","Flame X-Pack 1.5 Multidrive S","Benzin","Otomatik","125","2863000","2215000","1371","COROLLA 1.5 FLAME X-PACK MULTIDRIVE S FL","fiyat_exact","100"
"1131","Toyota","Corolla","Hybrid Dream X-Pack 1.8 e-CVT","Mild Hibrit","Otomatik","98","2888000","2530000","1374","COROLLA HYBRID 1.8 DREAM X-PACK E-CVT FL","fiyat_exact","100"
"1130","Toyota","Corolla","Passion X-Pack 1.5 Multidrive S","Benzin","Otomatik","125","3020000","2370000","1372","COROLLA 1.5 PASSION X-PACK MULTIDRIVE S FL","fiyat_exact","100"
"1132","Toyota","Corolla","Hybrid Flame X-Pack 1.8 e-CVT","Mild Hibrit","Otomatik","98","3119000","2549000","1375","COROLLA HYBRID 1.8 FLAME X-PACK E-CVT FL","fiyat_exact","100"
"1133","Toyota","Corolla","Hybrid Passion X-Pack 1.8 e-CVT","Mild Hibrit","Otomatik","98","3244000","2873000","1376","COROLLA HYBRID 1.8 PASSION X-PACK E-CVT FL","fiyat_exact","100"
"1137","Toyota","Corolla Cross","Flame 1.8 Hybrid e-CVT","Mild Hibrit","Otomatik","140","3255000","2765000","1412","COROLLA CROSS 1.8 HYBRID FLAME E-CVT FL","fiyat_exact","100"
"1138","Toyota","Corolla Cross","Passion 1.8 Hybrid e-CVT","Mild Hibrit","Otomatik","140","3556000","3024000","1413","COROLLA CROSS 1.8 HYBRID PASSION E-CVT FL","hp_model","63"
"1139","Toyota","Corolla Cross","Passion X-Pack 1.8 Hybrid e-CVT","Mild Hibrit","Otomatik","140","4120500","3504000","1376","COROLLA HYBRID 1.8 PASSION X-PACK E-CVT FL","hp_model","63"
"1140","Toyota","Corolla HB","Hybrid Flame 1.8L Hybrid e-CVT","Mild Hibrit","Otomatik","140","2781000","2225000","1379","COROLLA HB 1.8 HYBRID FLAME E-CVT FL","hp_model","63"
"1141","Toyota","Corolla HB","GR Sport 1.8 Hybrid e-CVT","Mild Hibrit","Otomatik","140","2924000","2550000","1404","COROLLA HB 1.8 HYBRID GR SPORT E-CVT","hp_model","71"
"1142","Toyota","Corolla HB","Hybrid Passion X-Pack 1.8L Hybrid e-CVT","Mild Hibrit","Otomatik","98","2924000","2550000","1376","COROLLA HYBRID 1.8 PASSION X-PACK E-CVT FL","hp_model","63"
"1150","Toyota","Hilux","Hi-Cruiser 2.4 D-4D 4x4 A/T","Dizel","Otomatik","150","2952000","2798000","1315","HILUX 2.4 D-4D 150 4x4 INVINCIBLE A/T","hp_model","55"
"1151","Toyota","Hilux","Adventure 2.4 D-4D 4x4","Dizel","Manuel","150","4095000","3983000","1381","HILUX 2.4 D-4D 150 4x4 ADVENTURE A/T","fiyat_exact","100"
"1152","Toyota","Hilux","Invincible 2.4 D-4D 4x4 A/T","Dizel","Otomatik","150","4765000","4276000","1315","HILUX 2.4 D-4D 150 4x4 INVINCIBLE A/T","fiyat_exact","100"
"1153","Toyota","Hilux","GR Sport 2.8 D-4D 4x4 A/T","Dizel","Otomatik","150","5512000","5152000","1408","HILUX 2.8 D-4D 204 4x4 GR SPORT A/T","fiyat_exact","100"
"1154","Toyota","Land Cruiser Prado","Standart 2.8 D-4D 204PS","Dizel","Otomatik","202","18350000","13750000","1397","LAND CRUISER PRADO 2.8 D-4D 202 AT","fiyat_exact","100"
"1162","Toyota","Proace Cargo","Flame 2.0 Dizel 145 HP M/T","Dizel","Manuel","145","1708500","1658000",,,"no_match","8"
"1143","Toyota","Proace City","Dream 1.5 D 130 HP A/T","Dizel","Otomatik","130","2028000","1707000","1339","PROACE CITY 1.5 D 130 DREAM A/T","fiyat_exact","100"
"1144","Toyota","Proace City","Flame X-Pack 1.5 D 130 HP A/T","Dizel","Otomatik","130","2228000","1885000","1340","PROACE CITY 1.5 D 130 FLAME X-PACK A/T","hp_model","111"
"1145","Toyota","Proace City","Passion X-Pack 1.5 D 130 HP A/T","Dizel","Otomatik","130","2390500","1975000","1341","PROACE CITY 1.5 D 130 PASSION X-PACK A/T","fiyat_exact","100"
"1156","Toyota","Proace City Cargo","Vision 1.5 D 100 HP 6 M/T","Dizel","Manuel","100","1429000","1339000","1349","PROACE CITY CARGO 1.5 D VISION 6MT","hp_model","55"
"1157","Toyota","Proace City Cargo","Dream 1.5 D 100 HP 6 M/T","Dizel","Manuel","100","1483000","1393000","1350","PROACE CITY CARGO 1.5 D DREAM 6 MT","hp_model","55"
"1159","Toyota","Proace Max","L3H2 13m³ 2.2 D 140 HP M/T","Dizel","Manuel","180","1950000","1824000","1409","PROACE MAX 2.2D 140 13M3","hp_model","79"
"1160","Toyota","Proace Max","L4H2 15m³ 2.2 D 180 HP M/T","Dizel","Manuel","180","2025500","1901500","1410","PROACE MAX 2.2D 180 15M3","hp_model","79"
"1161","Toyota","Proace Max","L4H3 17m³ 2.2 D 180 HP M/T","Dizel","Manuel","180","2079000","1955000","1410","PROACE MAX 2.2D 180 15M3","hp_model","79"
"1158","Toyota","Proace Max Kamyonet","L4 Kasalı M/T 2.2 D 140 HP MT","Dizel","Manuel","140","2059000","1901500","1416","PROACE MAX KAMYONET 2.2D 140 L4 KASALI","hp_model","95"
"1155","Toyota","Proace Verso","Passion X-Pack 2.0 D 180 HP A/T","Dizel","Otomatik","180","2568500","2509000","1420","PROACE VERSO 2.2 D 180 PASSION X-PACK AT","fiyat_exact","100"
"1148","Toyota","Yaris","Flame 1.5 Hybrid e-CVT","Mild Hibrit","Otomatik","92","2245000","2025000","1390","YARIS CROSS 1.5 HYBRID FLAME E-CVT FL","hp_model","55"
"1149","Toyota","Yaris","Passion X-Pack 1.5 Hybrid e-CVT","Mild Hibrit","Otomatik","92","2640000","2365000","1394","YARIS 1.5 HYBRID PASSION X-PACK E-CVT FL","hp_model","63"
"1146","Toyota","Yaris Cross","Hybrid Dream 1.5 130 HP e-CVT","Mild Hibrit","Otomatik","130","2704000","2317000","1389","YARIS CROSS 1.5 HYBRID DREAM E-CVT FL","hp_model","63"
"1147","Toyota","Yaris Cross","Hybrid Flame X-Pack 1.5 130 HP e-CVT","Mild Hibrit","Otomatik","130","3208000","2740000","1391","YARIS CROSS 1.5 HYBRID FLAME X-PACK E-CVT FL","hp_model","71"
"1214","Volkswagen","Amarok","Style V6 3.0 TDI 240 PS 4Motion","Dizel","Otomatik","240","4780000","0","1592","AMAROK STYLE 4MOTION 3.0 TDI V6 240 OV","fiyat_exact","100"
"1215","Volkswagen","Amarok","Aventura V6 3.0 TDI 240 PS 4Motion","Dizel","Otomatik","240","5075000","0","1589","AMAROK AVENTURA 4MOTION 3.0 TDI V6 240 OV","fiyat_exact","100"
"1163","Volkswagen","Caddy","Life 2.0 TDI 122 PS DSG","Dizel","Otomatik","122","1985000","0","1515","CADDY KOMBI 2.0 TDI 122 LIFE DSG","fiyat_exact","100"
"1164","Volkswagen","Caddy","Style 2.0 TDI 122 PS DSG","Dizel","Otomatik","122","2205000","0","1516","CADDY KOMBI 2.0 TDI 122 STYLE DSG","fiyat_exact","100"
"1224","Volkswagen","Caddy Cargo","Standart 2.0 TDI 122 PS DSG","Dizel","Otomatik","122","1648000","0","1518","CADDY CARGO PANELVAN 2.0 TDI 122  DSG","fiyat_exact","100"
"1225","Volkswagen","Caddy Cargo","Standart Maxi 2.0 TDI 122 PS DSG","Dizel","Otomatik","122","1674000","0","1520","CADDY CARGO MAXI PANELVAN 2.0 TDI 122 DSG","fiyat_exact","100"
"1216","Volkswagen","California","Ocean 1.5 TSI eHybrid (3+1) Uzun Şasi 245 PS DSG 4Motion","Mild Hibrit","Otomatik","245","6202150","0","1656","MULTIVAN STYLE 1.5 EHYBRID 6+1US 245 4X4DSG","hp_model","79"
"1201","Volkswagen","Caravelle","Life  2.0 TDI (8+1) Uzun Şasi 150 PS Otomatik","Dizel","Otomatik","150","2880000","0","1655","CARAVELLE LIFE 2.0 TDI 8+1 LWB 150 AT","fiyat_exact","100"
"1202","Volkswagen","Caravelle","Style  2.0 TDI (8+1) Uzun Şasi 170 PS Otomatik","Dizel","Otomatik","170","3145000","0","1671","CARAVELLE STYLE 2.0 TDI (8+1) UZUN 170 DSG","fiyat_exact","100"
"1203","Volkswagen","Caravelle","Style  2.0 TDI (8+1) Uzun Şasi 170 PS Otomatik 4Motion","Dizel","Otomatik","170","3375000","0","1672","CARAVELLE STYLE 2.0 TDI (8+1) UZUN 170 DSG 4M","fiyat_exact","100"
"1227","Volkswagen","Crafter Panelvan","Comfortline 2.0 TDI (2+1) MWB HR 140 PS 3,5T","Dizel","Manuel","140","2235000","0","1421","CRAFTER PANELVAN 2+1 MWB HR 140 3.5T COMFORT","fiyat_exact","100"
"1228","Volkswagen","Crafter Panelvan","Comfortline 2.0 TDI (2+1) LWB HR 140 PS 3,5T","Dizel","Manuel","140","2350000","0","1422","CRAFTER PANELVAN 2+1 LWB HR 140 3.5T  COMFORT","fiyat_exact","100"
"1229","Volkswagen","Crafter Panelvan","Comfortline 2.0 TDI (2+1) LWB HR 177 PS 3,5T","Dizel","Manuel","177","2450000","0","1582","CRAFTER PANELVAN 2+1 LWB HR 177 3.5T  COMFORT","hp_model","60"
"1230","Volkswagen","Crafter Panelvan","Comfortline 2.0 TDI (1+1) LWB HR 177 PS 3,88 T","Dizel","Manuel","177","2635000","0","1681","CRAFTER PANELVAN 1+1 LWB HR 177 3.88T COM","fiyat_exact","100"
"1222","Volkswagen","Crafter Servis","Comfortline 2.0 TDI (16+1) ELWB HR 163 PS 4.7T","Dizel","Manuel","163","3445000","0","1600","CRAFTER SERVIS 16+1 ELWB 163 COMFORTLINE","fiyat_exact","100"
"1179","Volkswagen","Golf","Impression  1.5 TSI ACT 116 PS Manuel","Benzin","Manuel","116","2258000","0","1626","GOLF 1.5 TSI 116 IMPRESSION FL","fiyat_exact","100"
"1180","Volkswagen","Golf","Life  1.5 eTSI 116 PS DSG","Benzin","Otomatik","116","2829000","0","1627","GOLF 1.5 eTSI 116 DSG LIFE FL","fiyat_exact","100"
"1181","Volkswagen","Golf","Style  1.5 eTSI 116 PS DSG","Benzin","Otomatik","116","3191000","0","1628","GOLF 1.5 eTSI 116 DSG STYLE FL","fiyat_exact","100"
"1182","Volkswagen","Golf","Style  1.5 eTSI 150 PS DSG","Mild Hibrit","Otomatik","150","3393000","0","1629","GOLF 1.5 eTSI 150 DSG STYLE FL","fiyat_exact","100"
"1183","Volkswagen","Golf","R-Line  1.5 eTSI 150 PS DSG","Mild Hibrit","Otomatik","150","3618000","0","1630","GOLF 1.5 eTSI 150 DSG R-LINE FL","fiyat_exact","100"
"1212","Volkswagen","Golf GTI","GTI 2.0 TSI 265PS GTI DSG","Benzin","Otomatik","265","5609000","0","1650","GOLF 2.0 GTI 265 DSG","fiyat_exact","100"
"1196","Volkswagen","Golf R","R 2.0 TSI 333PS R 4M DSG","Benzin","Otomatik","333","7051000","0","1651","GOLF R 2.0 TSI 333 4M DSG","fiyat_exact","100"
"1223","Volkswagen","Grand California","600 2.0 TDI 177 PS DSG 4Motion","Dizel","Otomatik","177","6555000","0","1680","GRAND CALIFORNIA 600 2.0 TDI 163 OTO 4MOTION","fiyat_exact","100"
"1217","Volkswagen","ID. Buzz","Pure (4+1) Standart Şasi 170 PS (63kWh)","Elektrik","Otomatik","0","4370000","0","1658","ID. BUZZ PURE (4+1) 125KW","fiyat_exact","100"
"1218","Volkswagen","ID. Buzz","Pro 4+1 Standart Şasi 286 PS","Elektrik","Otomatik","210 kW","5897000","0","1636","ID. BUZZ PRO 210KW","fiyat_exact","100"
"1221","Volkswagen","ID. Buzz GTX","4MOTION (5+1) Uzun Şasi 340PS","Elektrik","Otomatik","79","6570000","0","1649","ID. BUZZ GTX (5+1) UZUN 250KW","fiyat_exact","100"
"1213","Volkswagen","ID.4","Pure   125 (170) KW (PS)","Elektrik","Otomatik","125 kW","3126000","0","1658","ID. BUZZ PURE (4+1) 125KW","hp_model","43"
"1204","Volkswagen","ID.7","Pro S  210 kW/86 kWh 286 PS Otomatik","Elektrik","Otomatik","210 kW","4415000","0",,,"no_match","28"
"1226","Volkswagen","ID.Buzz Cargo","Cargo (2+1) Standart Şasi 286PS","Elektrik","Otomatik","286","2850000","0","1637","ID. BUZZ CARGO 210KW","fiyat_exact","100"
"1231","Volkswagen","Multivan","Style 1.5 TSI eHybrid (6+1) Uzun Şasi 245 PS DSG 4Motion","Mild Hibrit","Otomatik","177","7855000","0","1656","MULTIVAN STYLE 1.5 EHYBRID 6+1US 245 4X4DSG","fiyat_exact","100"
"1165","Volkswagen","T-Roc","Yeni Life 1.5 eTSI ACT 150 PS DSG","Benzin","Otomatik","150","2755000","0","1695","T-ROC 1.5 eTSI 150 LIFE DSG","fiyat_exact","100"
"1166","Volkswagen","T-Roc","Yeni Style 1.5 eTSI ACT 150 PS DSG","Benzin","Otomatik","150","3312000","0","1690","T-ROC 1.5 eTSI 150 STYLE DSG","fiyat_exact","100"
"1167","Volkswagen","T-Roc","Yeni R-Line 1.5 eTSI ACT 150 PS DSG","Benzin","Otomatik","150","3420000","0","1691","T-ROC 1.5 eTSI 150 R-LINE DSG","fiyat_exact","100"
"1168","Volkswagen","Taigo","Life 1.0 TSI 95 PS Manuel","Benzin","Manuel","95","2165000","0","1553","TAIGO 1.0 TSI 95 LIFE","fiyat_exact","100"
"1169","Volkswagen","Taigo","Life 1.0 TSI 116 PS DSG","Benzin","Otomatik","116","2596000","0","1638","TAIGO 1.0 TSI 116 LIFE DSG","fiyat_exact","100"
"1170","Volkswagen","Taigo","Style 1.0 TSI 116 PS DSG","Benzin","Otomatik","116","2927000","0","1639","TAIGO 1.0 TSI 116 STYLE DSG","fiyat_exact","100"
"1171","Volkswagen","Taigo","R-Line 1.0 TSI 116 PS DSG","Benzin","Otomatik","116","3052000","0","1640","TAIGO 1.0 TSI 116 R-LINE DSG","fiyat_exact","100"
"1172","Volkswagen","Taigo","Style 1.5 TSI 150 PS DSG","Benzin","Otomatik","150","3114000","0","1557","TAIGO 1.5 TSI 150 STYLE DSG","fiyat_exact","100"
"1173","Volkswagen","Taigo","R-Line 1.5 TSI 150 PS DSG","Benzin","Otomatik",,"3331000","0","1558","TAIGO 1.5 TSI 150 R-LINE DSG","fiyat_exact","100"
